cid,concept,aid,problem,start,end,avg_attn,freq,n_err_events,path
comparacao_numerica,Comparação numérica e thresholds,487,22,int,||,0.1203,8,288,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
comparacao_numerica,Comparação numérica e thresholds,487,20,int,<PAD/UNK>,0.1201,10,152,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,233,==,-,0.1199,13,250,==@BinaryOperation@MethodInvocation@BinaryOperation@-
comparacao_numerica,Comparação numérica e thresholds,439,232,day,day,0.1198,27,471,day@MemberReference@BinaryOperation@Assignment@Assignment@BinaryOperation@Mem...
comparacao_numerica,Comparação numérica e thresholds,439,233,int,==,0.1198,36,250,int@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@BinaryOp...
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,1,0.1196,8,309,outsideMode@MemberReference@IfStatement@IfStatement@BinaryOperation@BinaryOpe...
comparacao_numerica,Comparação numérica e thresholds,439,233,b,6,0.1192,19,250,b@MemberReference@BinaryOperation@Literal@6
comparacao_numerica,Comparação numérica e thresholds,487,24,int,>,0.1192,25,150,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,439,233,b,=,0.1189,17,250,b@MemberReference@BinaryOperation@Assignment@=
comparacao_numerica,Comparação numérica e thresholds,439,1,b,+,0.1181,6,82,b@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@BinaryOpera...
comparacao_numerica,Comparação numérica e thresholds,439,233,b,6,0.1178,14,250,b@MemberReference@BinaryOperation@Assignment@Literal@6
comparacao_numerica,Comparação numérica e thresholds,439,233,int,==,0.1167,88,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,n,0.1167,7,309,outsideMode@MemberReference@IfStatement@IfStatement@BinaryOperation@BinaryOpe...
comparacao_numerica,Comparação numérica e thresholds,487,22,13,<,0.1167,5,288,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,10,0.1164,11,309,outsideMode@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@L...
comparacao_numerica,Comparação numérica e thresholds,487,102,-,str,0.1153,17,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,232,day,==,0.1148,42,471,day@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@BinaryOpe...
comparacao_numerica,Comparação numérica e thresholds,487,25,ac,=,0.112,6,218,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,233,int,d,0.111,7,250,int@BasicType@LocalVariableDeclaration@MethodDeclaration@LocalVariableDeclara...
comparacao_numerica,Comparação numérica e thresholds,439,232,day,=,0.1101,32,471,day@MemberReference@Assignment@=
comparacao_numerica,Comparação numérica e thresholds,439,236,b,=,0.1089,30,223,b@MemberReference@Assignment@=
comparacao_numerica,Comparação numérica e thresholds,439,13,int,speed,0.1082,21,460,int@BasicType@FormalParameter@speed
comparacao_numerica,Comparação numérica e thresholds,439,233,int,=,0.1076,12,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Assig...
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,outsideMode,0.1067,14,309,outsideMode@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@Mem...
comparacao_numerica,Comparação numérica e thresholds,439,1,int,>=,0.1058,13,82,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,439,233,public,boolean,0.1052,19,250,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,12,100,60,0.1047,8,94,100@Literal@BinaryOperation@BinaryOperation@BinaryOperation@Literal@60
comparacao_numerica,Comparação numérica e thresholds,487,102,without2,substring,0.1047,21,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,102,>=,str,0.1042,13,571,>=@BinaryOperation@IfStatement@BlockStatement@IfStatement@BinaryOperation@Met...
comparacao_numerica,Comparação numérica e thresholds,439,3,b,sum,0.1036,5,309,b@FormalParameter@MethodDeclaration@LocalVariableDeclaration@VariableDeclarat...
comparacao_numerica,Comparação numérica e thresholds,439,233,int,-,0.1032,7,250,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
comparacao_numerica,Comparação numérica e thresholds,487,102,without2,o,0.103,6,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,1,int,==,0.1005,6,82,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,439,236,c,=,0.0997,9,223,c@MemberReference@BinaryOperation@Assignment@Assignment@Assignment@=
comparacao_numerica,Comparação numérica e thresholds,439,232,int,6,0.0996,11,471,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,13,boolean,speed,0.0983,9,460,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
comparacao_numerica,Comparação numérica e thresholds,487,21,int,c,0.0981,12,113,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@M...
comparacao_numerica,Comparação numérica e thresholds,439,232,int,vacation,0.098,32,471,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@MemberReference@v...
comparacao_numerica,Comparação numérica e thresholds,439,232,boolean,speed,0.0979,7,471,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
comparacao_numerica,Comparação numérica e thresholds,487,24,int,answer,0.0979,6,150,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
comparacao_numerica,Comparação numérica e thresholds,487,100,int,<PAD/UNK>,0.0976,9,52,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,20,a,c,0.0946,6,152,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,22,||,<,0.0944,7,288,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,232,day,boolean,0.0943,108,471,day@FormalParameter@MethodDeclaration@FormalParameter@BasicType@boolean
comparacao_numerica,Comparação numérica e thresholds,439,232,int,||,0.0942,5,471,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
comparacao_numerica,Comparação numérica e thresholds,487,102,front,end,0.0902,14,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,232,boolean,vacation,0.0884,5,471,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
comparacao_numerica,Comparação numérica e thresholds,439,232,day,vacation,0.0877,14,471,day@FormalParameter@MethodDeclaration@FormalParameter@vacation
comparacao_numerica,Comparação numérica e thresholds,487,25,b,space,0.0877,10,218,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,21,13,c,0.0873,5,113,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,22,a,+,0.0866,6,288,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,22,>,fixTeen,0.0862,8,288,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,21,<PAD/UNK>,sum,0.086,17,113,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,232,int,"""7:00""",0.0853,9,471,int@BasicType@LocalVariableDeclaration@MethodDeclaration@LocalVariableDeclara...
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,true,0.0852,13,309,outsideMode@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Variab...
comparacao_numerica,Comparação numérica e thresholds,439,234,cigarParty,isWeekend,0.0845,9,197,cigarParty@MethodDeclaration@FormalParameter@isWeekend
comparacao_numerica,Comparação numérica e thresholds,487,102,0,str,0.084,12,571,0@Literal@MethodInvocation@BinaryOperation@MethodInvocation@BinaryOperation@M...
comparacao_numerica,Comparação numérica e thresholds,487,102,word,part1,0.082,10,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,22,int,sum,0.0783,7,288,int@BasicType@LocalVariableDeclaration@MethodDeclaration@ReturnStatement@Memb...
comparacao_numerica,Comparação numérica e thresholds,439,236,int,==,0.0778,79,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,439,233,b,=,0.0778,8,250,b@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Assignment@=
comparacao_numerica,Comparação numérica e thresholds,439,236,int,=,0.0768,17,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Assig...
comparacao_numerica,Comparação numérica e thresholds,487,22,>=,10,0.0767,5,288,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,234,boolean,&&,0.0754,10,197,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
comparacao_numerica,Comparação numérica e thresholds,439,12,isSummer,&&,0.0749,21,94,isSummer@FormalParameter@MethodDeclaration@IfStatement@BlockStatement@IfState...
comparacao_numerica,Comparação numérica e thresholds,487,102,equals,str,0.0747,15,571,equals@MethodInvocation@MethodInvocation@IfStatement@BlockStatement@ReturnSta...
comparacao_numerica,Comparação numérica e thresholds,487,20,int,13,0.0744,13,152,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@L...
comparacao_numerica,Comparação numérica e thresholds,487,22,c,fixTeen,0.0744,22,288,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,22,int,+,0.0743,7,288,int@BasicType@LocalVariableDeclaration@VariableDeclarator@BinaryOperation@Bin...
comparacao_numerica,Comparação numérica e thresholds,439,232,>,speed,0.0741,6,471,>@BinaryOperation@MemberReference@speed
comparacao_numerica,Comparação numérica e thresholds,439,3,int,+,0.0741,26,309,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
comparacao_numerica,Comparação numérica e thresholds,487,21,<PAD/UNK>,==,0.0741,8,113,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,234,int,you,0.0737,18,197,int@BasicType@MethodDeclaration@FormalParameter@you
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,boolean,0.073,13,309,outsideMode@FormalParameter@MethodDeclaration@LocalVariableDeclaration@BasicT...
comparacao_numerica,Comparação numérica e thresholds,439,3,int,sortaSum,0.0728,8,309,int@BasicType@MethodDeclaration@sortaSum
comparacao_numerica,Comparação numérica e thresholds,487,22,19,<,0.0727,6,288,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,102,1,str,0.0725,5,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,102,str,str,0.0722,15,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,25,space,>,0.0712,10,218,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,24,<PAD/UNK>,b,0.0708,6,150,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,100,int,round10,0.0692,6,52,int@BasicType@FormalParameter@MethodDeclaration@ReturnStatement@BinaryOperati...
comparacao_numerica,Comparação numérica e thresholds,487,25,int,>,0.0678,7,218,int@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@BinaryOp...
comparacao_numerica,Comparação numérica e thresholds,487,22,||,a,0.0668,6,288,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,17,int,redTicket,0.0667,6,54,int@BasicType@MethodDeclaration@redTicket
comparacao_numerica,Comparação numérica e thresholds,439,236,b,==,0.0664,12,223,b@FormalParameter@MethodDeclaration@IfStatement@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,439,236,b,=,0.0651,18,223,b@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Assignment@=
comparacao_numerica,Comparação numérica e thresholds,439,3,int,c,0.0636,9,309,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
comparacao_numerica,Comparação numérica e thresholds,439,3,b,10,0.0631,8,309,b@MemberReference@BinaryOperation@BinaryOperation@Literal@10
comparacao_numerica,Comparação numérica e thresholds,487,102,send,s,0.063,8,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,233,int,love6,0.0627,5,250,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
comparacao_numerica,Comparação numérica e thresholds,487,100,<PAD/UNK>,toString,0.0627,9,52,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,236,b,=,0.062,6,223,b@MemberReference@BinaryOperation@Assignment@=
comparacao_numerica,Comparação numérica e thresholds,439,236,int,==,0.0614,9,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@==
comparacao_numerica,Comparação numérica e thresholds,487,102,<PAD/UNK>,substring,0.0609,17,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,25,int,Math,0.0604,18,218,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@M...
comparacao_numerica,Comparação numérica e thresholds,439,232,int,<PAD/UNK>,0.0594,11,471,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,236,int,!=,0.0592,21,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,487,102,first2,str,0.0592,13,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,n,0.0591,12,309,outsideMode@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@Bin...
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,outsideMode,0.0587,5,309,outsideMode@MemberReference@IfStatement@MethodDeclaration@IfStatement@MemberR...
comparacao_numerica,Comparação numérica e thresholds,439,234,int,>=,0.0585,11,197,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,439,12,isSummer,&&,0.0574,7,94,isSummer@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@&&
comparacao_numerica,Comparação numérica e thresholds,487,21,=,=,0.057,8,113,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,24,int,b,0.0566,14,150,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@b
comparacao_numerica,Comparação numérica e thresholds,439,236,b,=,0.056,9,223,b@MemberReference@BinaryOperation@Assignment@Assignment@=
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,<PAD/UNK>,0.0558,8,309,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,439,236,b,&&,0.0556,7,223,b@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@&&
comparacao_numerica,Comparação numérica e thresholds,439,3,int,x,0.0552,13,309,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,100,int,round10,0.0552,6,52,int@BasicType@FormalParameter@MethodDeclaration@StatementExpression@MethodInv...
comparacao_numerica,Comparação numérica e thresholds,487,102,<PAD/UNK>,first2,0.0549,11,571,<PAD/UNK>
comparacao_numerica,Comparação numérica e thresholds,487,22,int,||,0.0543,10,288,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
comparacao_numerica,Comparação numérica e thresholds,439,3,outsideMode,>=,0.054,6,309,outsideMode@MemberReference@BinaryOperation@IfStatement@IfStatement@BinaryOpe...
comparacao_numerica,Comparação numérica e thresholds,487,102,&&,str,0.0538,29,571,&&@BinaryOperation@BinaryOperation@MethodInvocation@str
comparacao_numerica,Comparação numérica e thresholds,487,102,>=,str,0.0534,23,571,>=@BinaryOperation@MethodInvocation@str
comparacao_numerica,Comparação numérica e thresholds,439,236,int,c,0.053,21,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@M...
comparacao_numerica,Comparação numérica e thresholds,439,12,temp,&&,0.0529,17,94,temp@FormalParameter@MethodDeclaration@IfStatement@BlockStatement@IfStatement...
comparacao_numerica,Comparação numérica e thresholds,487,25,int,diff1,0.0526,5,218,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
comparacao_numerica,Comparação numérica e thresholds,439,236,int,c,0.0514,60,223,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@c
comparacao_numerica,Comparação numérica e thresholds,439,233,a,==,0.0514,5,250,a@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@==
